customerid,rank,stockcode,ranking_score,churn_prob,pred_purchases,p_alive
12351.0,5,22840,0.0013071707,0.6141446569515387,0.16371073489650934,1.0
12351.0,6,22441,0.00122728,0.6141446569515387,0.16371073489650934,1.0
12351.0,7,21731,0.0007784053,0.6141446569515387,0.16371073489650934,1.0
12351.0,8,22704,0.00076850934,0.6141446569515387,0.16371073489650934,1.0
12351.0,9,22424,0.00057022355,0.6141446569515387,0.16371073489650934,1.0
12351.0,10,22304,0.0005490533,0.6141446569515387,0.16371073489650934,1.0
12352.0,1,21181,0.9826455,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,2,21175,0.97492695,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,3,21754,0.96746486,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,4,22197,0.9634229,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,5,21166,0.95980245,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,6,21755,0.9500897,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,7,22646,0.9470009,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,8,22064,0.9461191,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,9,22413,0.9452773,0.7717605609574506,0.7734012984363537,0.5638523926087664
12352.0,10,85152,0.9431082,0.7717605609574506,0.7734012984363537,0.5638523926087664
12353.0,1,21832,0.031657286,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,2,22645,0.025611155,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,3,21231,0.011497447,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,4,22064,0.0058655804,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,5,22109,0.0052771443,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,6,22646,0.0044824635,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,7,21232,0.0043635545,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,8,37448,0.003940663,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,9,22890,0.0033289334,0.6449490322210796,0.33314323659477796,0.8705566079286573
12353.0,10,84596G,0.002973313,0.6449490322210796,0.33314323659477796,0.8705566079286573
12354.0,1,21242,0.9589352,0.9020880872261674,0.27519058985735745,1.0
12354.0,2,22326,0.9575564,0.9020880872261674,0.27519058985735745,1.0
12354.0,3,20677,0.9489292,0.9020880872261674,0.27519058985735745,1.0
12354.0,4,22138,0.94334364,0.9020880872261674,0.27519058985735745,1.0
12354.0,5,23254,0.9316771,0.9020880872261674,0.27519058985735745,1.0
12354.0,6,20749,0.92603606,0.9020880872261674,0.27519058985735745,1.0
12354.0,7,21243,0.92314565,0.9020880872261674,0.27519058985735745,1.0
12354.0,8,23255,0.9184406,0.9020880872261674,0.27519058985735745,1.0
12354.0,9,84997D,0.9181718,0.9020880872261674,0.27519058985735745,1.0
12354.0,10,20676,0.91672015,0.9020880872261674,0.27519058985735745,1.0
12355.0,1,22423,0.003109146,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,2,21832,0.0011786518,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,3,22890,0.0010042212,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,4,22699,0.00100296,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,5,23173,0.00093696284,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,6,23077,0.0007043791,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,7,37448,0.0004937391,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,8,51014A,0.00046996324,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,9,85035B,0.00042390777,0.9489582702264785,0.24046321986302926,0.8870647813528454
12355.0,10,21108,0.00042064357,0.9489582702264785,0.24046321986302926,0.8870647813528454
12356.0,1,22195,0.4398534,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,2,22938,0.3025062,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,3,37447,0.20118442,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,4,37448,0.14543952,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,5,84991,0.11721043,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,6,84987,0.11607087,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,7,21212,0.11463804,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,8,21843,0.10514349,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,9,22645,0.09945561,0.3948462266525205,0.8242675670600886,0.7935678036067755
12356.0,10,16156S,0.094972156,0.3948462266525205,0.8242675670600886,0.7935678036067755
12357.0,1,22114,0.9592045,0.9943847402579736,0.1578995638382873,1.0
12357.0,2,22730,0.9567761,0.9943847402579736,0.1578995638382873,1.0
12357.0,3,20685,0.95511055,0.9943847402579736,0.1578995638382873,1.0
12357.0,4,22666,0.94636995,0.9943847402579736,0.1578995638382873,1.0
12357.0,5,22371,0.943858,0.9943847402579736,0.1578995638382873,1.0
12357.0,6,22113,0.9428564,0.9943847402579736,0.1578995638382873,1.0
12357.0,7,21481,0.9421737,0.9943847402579736,0.1578995638382873,1.0
12357.0,8,22865,0.9419658,0.9943847402579736,0.1578995638382873,1.0
12357.0,9,21519,0.9407005,0.9943847402579736,0.1578995638382873,1.0
12357.0,10,22727,0.93893504,0.9943847402579736,0.1578995638382873,1.0
12358.0,1,22646,0.9509112,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,2,22114,0.9442055,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,3,15056P,0.9358297,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,4,37448,0.92999905,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,5,15060B,0.9264728,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,6,22649,0.91782403,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,7,21481,0.9117449,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,8,22890,0.908804,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,9,37500,0.90707797,0.7725791269199289,0.44142533281569274,0.9551682179798994
12358.0,10,85014B,0.86639374,0.7725791269199289,0.44142533281569274,0.9551682179798994
12359.0,1,22720,0.954381,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,2,22722,0.9484469,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,3,21770,0.9440163,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,4,23173,0.937056,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,5,23283,0.933059,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,6,22840,0.9308844,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,7,22853,0.9250735,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,8,22846,0.9226176,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,9,22699,0.9202993,0.08290796478644709,1.03949369724767,0.9519999197617638
12359.0,10,23201,0.90978086,0.08290796478644709,1.03949369724767,0.9519999197617638
12360.0,1,90098,0.96780205,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,2,22418,0.96685857,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,3,22940,0.96039844,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,4,22326,0.95973533,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,5,23255,0.9588555,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,6,22751,0.95493954,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,7,21094,0.9528487,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,8,20674,0.9504711,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,9,23008,0.9496356,0.5295561106289368,0.6399302632035124,0.9700180688224473
12360.0,10,22331,0.9490877,0.5295561106289368,0.6399302632035124,0.9700180688224473
12361.0,1,22326,0.004760486,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,2,20726,0.0046405243,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,3,22555,0.0009478823,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,4,22382,0.0008885526,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,5,21559,0.0006687383,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,6,20728,0.0006577749,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,7,20725,0.0004611346,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,8,22383,0.00030773398,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,9,22328,0.00029905012,0.6099859733093312,0.4413460492817091,0.8890220895802485
12361.0,10,20727,0.00027025337,0.6099859733093312,0.4413460492817091,0.8890220895802485
12362.0,1,22326,0.9889897,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,2,23289,0.984202,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,3,23208,0.98307586,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,4,23290,0.98278356,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,5,22630,0.9810476,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,6,22328,0.9796738,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,7,22382,0.97838235,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,8,23254,0.9772341,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,9,22629,0.97658086,0.11978037331711038,1.1405392199642845,0.9503319431752463
12362.0,10,23291,0.9740543,0.11978037331711038,1.1405392199642845,0.9503319431752463
12363.0,1,21210,0.80040014,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,2,21121,0.6379241,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,3,21974,0.6081651,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,4,21212,0.57788885,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,5,21213,0.25215405,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,6,21977,0.23909451,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,7,23234,0.2350946,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,8,22952,0.23092777,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,9,20685,0.20952034,0.6551426674861565,0.6124320683935122,0.9119510917402657
12363.0,10,21124,0.18473464,0.6551426674861565,0.6124320683935122,0.9119510917402657
12364.0,1,21121,0.9738962,0.795218468010244,0.6452044702083101,1.0
12364.0,2,23298,0.97216594,0.795218468010244,0.6452044702083101,1.0
12364.0,3,21094,0.9696261,0.795218468010244,0.6452044702083101,1.0
12364.0,4,21213,0.9676303,0.795218468010244,0.6452044702083101,1.0
12364.0,5,21080,0.96607,0.795218468010244,0.6452044702083101,1.0
12364.0,6,21212,0.9658256,0.795218468010244,0.6452044702083101,1.0
12364.0,7,21086,0.9618817,0.795218468010244,0.6452044702083101,1.0
12364.0,8,21124,0.95771253,0.795218468010244,0.6452044702083101,1.0
12364.0,9,22333,0.9575878,0.795218468010244,0.6452044702083101,1.0
12364.0,10,22090,0.9573904,0.795218468010244,0.6452044702083101,1.0
12365.0,1,22699,0.0021229046,0.5864152219622247,0.2148104193749066,1.0
12365.0,2,22698,0.0020014104,0.5864152219622247,0.2148104193749066,1.0
12365.0,3,22114,0.0008320196,0.5864152219622247,0.2148104193749066,1.0
12365.0,4,22697,0.00046385342,0.5864152219622247,0.2148104193749066,1.0
12365.0,5,21974,0.00036635966,0.5864152219622247,0.2148104193749066,1.0
12365.0,6,22423,0.0003263421,0.5864152219622247,0.2148104193749066,1.0
12365.0,7,84987,0.00024655493,0.5864152219622247,0.2148104193749066,1.0
12365.0,8,23245,0.00013641927,0.5864152219622247,0.2148104193749066,1.0
12365.0,9,23174,0.000101656,0.5864152219622247,0.2148104193749066,1.0
12365.0,10,22112,7.9743775e-05,0.5864152219622247,0.2148104193749066,1.0
12366.0,1,84879,0.003610175,0.9670577335409128,0.09462459969023031,1.0
12366.0,2,84946,4.5273915e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,3,23228,2.499017e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,4,21135,2.3397944e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,5,22639,1.7600476e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,6,21136,1.5268439e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,7,21390,1.26424275e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,8,85014A,1.1103931e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,9,84836,1.0532746e-05,0.9670577335409128,0.09462459969023031,1.0
12366.0,10,22568,1.0436111e-05,0.9670577335409128,0.09462459969023031,1.0
12368.0,1,37446,0.012627445,0.9632380790462206,0.09540464876375337,1.0
12368.0,2,48187,0.0027199348,0.9632380790462206,0.09540464876375337,1.0
12368.0,3,37449,0.002683912,0.9632380790462206,0.09540464876375337,1.0
12368.0,4,22055,0.0014044985,0.9632380790462206,0.09540464876375337,1.0
12368.0,5,37447,0.0013811863,0.9632380790462206,0.09540464876375337,1.0
12368.0,6,37450,0.0012378626,0.9632380790462206,0.09540464876375337,1.0
12368.0,7,48185,0.0011627699,0.9632380790462206,0.09540464876375337,1.0
12368.0,8,20685,0.00074657024,0.9632380790462206,0.09540464876375337,1.0
12368.0,9,48188,0.00055865163,0.9632380790462206,0.09540464876375337,1.0
12368.0,10,48173C,0.00055582763,0.9632380790462206,0.09540464876375337,1.0
12369.0,1,21731,0.077757515,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,2,22326,0.07435279,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,3,84879,0.034250688,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,4,20727,0.03116668,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,5,21498,0.02510279,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,6,22037,0.008206739,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,7,20728,0.0069860057,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,8,22383,0.0059922077,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,9,21880,0.005673221,0.9890281045227975,0.28528139010851694,0.742930478390198
12369.0,10,22505,0.004118872,0.9890281045227975,0.28528139010851694,0.742930478390198
12370.0,1,22568,0.92862904,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,2,22749,0.9149772,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,3,22751,0.871383,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,4,20972,0.84977895,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,5,85123A,0.8478007,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,6,22271,0.8462286,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,7,20970,0.8401995,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,8,22940,0.83555585,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,9,21108,0.833924,0.8923213208011139,0.5741521459942577,0.8881774666958644
12370.0,10,22150,0.8298674,0.8923213208011139,0.5741521459942577,0.8881774666958644
12371.0,1,22114,0.9726795,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,2,22835,0.9684064,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,3,22112,0.96476036,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,4,21485,0.9598589,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,5,20961,0.95851225,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,6,22632,0.95698065,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,7,22834,0.95642626,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,8,21484,0.9511566,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,9,22633,0.94409734,0.9911694335930868,0.18626426742653865,0.7854064019974383
12371.0,10,22726,0.9438897,0.9911694335930868,0.18626426742653865,0.7854064019974383
12372.0,1,22326,0.97849965,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,2,22328,0.96550435,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,3,22551,0.95669883,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,4,22556,0.95663154,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,5,22630,0.9561121,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,6,22629,0.95507,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,7,22659,0.9542097,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,8,22555,0.94804573,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,9,22138,0.948023,0.6802612450620953,0.4406268552400528,0.8173298347862644
12372.0,10,22631,0.92721224,0.6802612450620953,0.4406268552400528,0.8173298347862644
12373.0,1,22326,0.122346394,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,2,85099B,0.010268152,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,3,20726,0.009441978,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,4,20727,0.0079429,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,5,21731,0.005740928,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,6,22328,0.0055077435,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,7,85099F,0.0040769335,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,8,21930,0.0037550891,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,9,21080,0.003231741,0.9707285159493304,0.31873268053500814,0.8729339861308442
12373.0,10,20719,0.0030396192,0.9707285159493304,0.31873268053500814,0.8729339861308442
12374.0,1,22386,0.92091405,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,2,22326,0.88851386,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,3,22138,0.87792844,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,4,85099B,0.8766018,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,5,22384,0.76132166,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,6,20676,0.72480565,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,7,84997B,0.724474,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,8,21789,0.6909992,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,9,21559,0.6377406,0.9779285732557986,0.19214354991740137,0.7361107588046968
12374.0,10,22385,0.6350219,0.9779285732557986,0.19214354991740137,0.7361107588046968
12375.0,1,23200,0.9601239,0.4883218158878628,0.7661751505300061,1.0
12375.0,2,23203,0.9587639,0.4883218158878628,0.7661751505300061,1.0
12375.0,3,21929,0.9465537,0.4883218158878628,0.7661751505300061,1.0
12375.0,4,84997C,0.94168466,0.4883218158878628,0.7661751505300061,1.0
12375.0,5,20713,0.9390126,0.4883218158878628,0.7661751505300061,1.0
12375.0,6,21930,0.9345618,0.4883218158878628,0.7661751505300061,1.0
12375.0,7,84997D,0.91840136,0.4883218158878628,0.7661751505300061,1.0
12375.0,8,20719,0.9042226,0.4883218158878628,0.7661751505300061,1.0
12375.0,9,22386,0.90176517,0.4883218158878628,0.7661751505300061,1.0
12375.0,10,23344,0.8855834,0.4883218158878628,0.7661751505300061,1.0
12376.0,1,22114,0.97768706,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,2,22112,0.9715797,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,3,23355,0.96248496,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,4,22835,0.9467972,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,5,21930,0.92240924,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,6,21485,0.9222916,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,7,22866,0.9219842,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,8,22113,0.9185695,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,9,22632,0.91443205,0.9700675253128844,0.19661981343230567,0.5257749995905834
12376.0,10,21479,0.90881515,0.9700675253128844,0.19661981343230567,0.5257749995905834
12377.0,1,21832,0.060555954,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,2,22197,0.022985298,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,3,22326,0.021387968,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,4,22727,0.019946357,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,5,84692,0.016385501,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,6,22726,0.013179277,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,7,22616,0.011668063,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,8,22302,0.010588997,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,9,22314,0.008551006,0.9581739969685535,0.4742790309935495,0.8207904455235301
12377.0,10,21731,0.008393763,0.9581739969685535,0.4742790309935495,0.8207904455235301
12378.0,1,23311,0.09538939,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,2,23109,0.026929872,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,3,20685,0.02014427,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,4,22964,0.010588768,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,5,23254,0.008231355,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,6,84997B,0.0077725262,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,7,21080,0.006462887,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,8,20674,0.004079095,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,9,23223,0.0040226653,0.5944639678478034,0.2500938363748877,0.9141325063773603
12378.0,10,22745,0.003501423,0.5944639678478034,0.2500938363748877,0.9141325063773603
12379.0,1,22326,0.96430445,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,2,22726,0.9598623,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,3,22727,0.9562483,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,4,22728,0.9453758,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,5,22659,0.9425777,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,6,22302,0.934916,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,7,22329,0.9338028,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,8,22383,0.9328075,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,9,22629,0.92831933,0.5212703512284002,0.43149487050030816,0.9295343984853599
12379.0,10,21731,0.9277064,0.5212703512284002,0.43149487050030816,0.9295343984853599
12380.0,1,85099B,0.909413,0.5019563989742244,0.4824142470234808,0.942312481945011
12380.0,2,22326,0.8737446,0.5019563989742244,0.4824142470234808,0.942312481945011
